topic,position,handle,shortcode,views_text,views,caption,url,source,batch
cozy-room,6,earthlyexplorer01,Datvs-fJTxv,102K,102000,"A quiet morning, a warm fire, and the gentle rhythm of autumn rain. 🍂🌧️🤍",https://www.instagram.com/reel/Datvs-fJTxv/,https://www.instagram.com/popular/cozy-room/,r2_06
cozy-room,7,ruth_with_room,Db2hPLAp_lv,17.2K,17200,The strong wind blew the mirror over. #cozy #peace #life #mood #fyp,https://www.instagram.com/reel/Db2hPLAp_lv/,https://www.instagram.com/popular/cozy-room/,r2_06
cozy-room,8,caropeony,C-VUZRTMG6D,3.9M,3900000,Let it get cozy ✨ #interior #interiordesign #interiordecor #interiorlove #altbau #altbaulie,https://www.instagram.com/reel/C-VUZRTMG6D/,https://www.instagram.com/popular/cozy-room/,r2_06
cozy-room,9,the._cozynook,Dad_D0EsUAn,31.5K,31500,✨ #cozy #home #rainyday,https://www.instagram.com/reel/Dad_D0EsUAn/,https://www.instagram.com/popular/cozy-room/,r2_06
cozy-room,10,sugar____home.127,DTVQtPfkuhm,519K,519000,For everyone who loves a cozy home ☕️ cozy home好きさん集まれ〜 #ミッドセンチュリーモダン #cozyroom,https://www.instagram.com/reel/DTVQtPfkuhm/,https://www.instagram.com/popular/cozy-room/,r2_06
cozy-room,11,almostlove21,DZuoXwUoQXP,2.4M,2400000,My cozy little room 😍 . #cozyroom #aesthetic,https://www.instagram.com/reel/DZuoXwUoQXP/,https://www.instagram.com/popular/cozy-room/,r2_06
cozy-room,12,aliciaadorna,DC1hCm5StQn,2.1M,2100000,"clean room, clear mind ✨✨ - - #roomtour #acubi #cozyroom #roominspo #roomdesign #aesthetic",https://www.instagram.com/reel/DC1hCm5StQn/,https://www.instagram.com/popular/cozy-room/,r2_06
luxury-hotel-suite,1,titanichotel_novkhani,DJIy14JI3w_,77.9K,77900,Titanic hotel Novxani ✨Lux suit ✨ #hotel #novxanı #titanic #luxury #fy #fypppp,https://www.instagram.com/reel/DJIy14JI3w_/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,2,rivieravoltaclub,DWLq2oADact,110K,110000,"At Riviera Volta Hotel, your room is part of the experience #luxurystay #hotelroomgoals",https://www.instagram.com/reel/DWLq2oADact/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,3,black_diamond_tirana,DKPJuGHI4D3,36.4K,36400,Elevate your stay - book our Executive Suite at Black Diamond Tirana for an experience,https://www.instagram.com/reel/DKPJuGHI4D3/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,4,worldexclusivetravel,CrDO5DgIHXk,220K,220000,Dream suite 🤍✨️ Tag the person you would take here! Hotel: @calilo_ios 🎥 @juliagal_,https://www.instagram.com/reel/CrDO5DgIHXk/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,5,juliagal_,DQkFQYNjHMz,483K,483000,Dreams do come true in this suite!💫😍 📍@santonero_santorini,https://www.instagram.com/reel/DQkFQYNjHMz/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,6,theavenuehotel_,C_xRGLoyk-G,176K,176000,Experience the luxury 😍 . . . . . . #hotel #hotels #food #vacation #vacations #travel,https://www.instagram.com/reel/C_xRGLoyk-G/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,7,sky_luxury_rooftop_suites,DZYPa5MIIuu,"1,833",1833,Create unforgettable memories and experience the perfect getaway in our suites 🌅😍,https://www.instagram.com/reel/DZYPa5MIIuu/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,8,andreavetrano,DQorFplja_V,175K,175000,"Suite serenity in Casablanca at @royalmansourcasablanca . Morning light, flawless details, and a view",https://www.instagram.com/reel/DQorFplja_V/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,9,surnameplease,DU3Ebk4DMFR,26.9K,26900,Spending peaceful moments in luxury and comfort 🌿🏨 #viral #instalike #explore #instatravel,https://www.instagram.com/reel/DU3Ebk4DMFR/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,10,iron_hotel_,DU-0rNWDEEh,"3,845",3845,🌟 Şəhərin mərkəzində komfort və lüksün ünvanı! 🌟 Unudulmaz istirahət üçün doğru seçim,https://www.instagram.com/reel/DU-0rNWDEEh/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,11,ananewyork,CqY18lMp6hh,2.8M,2800000,penthouse suite of dreams ✨ @bulgarihotels #mylittleparis #Parisjetaime #parismaville,https://www.instagram.com/reel/CqY18lMp6hh/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
luxury-hotel-suite,12,ceosayavethinteriors_and_hotel,DbqMjO_MX5s,39.4K,39400,Hotel suite looking like An Executive masters bedroom ☺️ Design by Sayaveth,https://www.instagram.com/reel/DbqMjO_MX5s/,https://www.instagram.com/popular/luxury-hotel-suite/,r2_06
ai-house-design,1,ai_pk_0206,DLEN96UJ8e_,15.5K,15500,The Ai House ❤️🤩❤️💐 #reelsinstagram #reel #ai,https://www.instagram.com/reel/DLEN96UJ8e_/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,2,interior_home_design1,DDPTr1JRD-S,72.1K,72100,Euphoria Drips from Every Raindrop in this Bedroom By: @cozyzen.ai @interior_home_design1,https://www.instagram.com/reel/DDPTr1JRD-S/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,3,interiordesign.addicts,DGqE61PqbSD,59.1K,59100,What would you do here?😍 🎥: @soothenests #interiordesignaddicts • #architecture #design #homedesign,https://www.instagram.com/reel/DGqE61PqbSD/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,4,tinyhouse__inspiration,DKcCWFEt-R9,29.8K,29800,AI tiny house design! It's so cute! #tinyhouse,https://www.instagram.com/reel/DKcCWFEt-R9/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,5,siyad_abdali,DQ_1nRPiIxg,4M,4000000,NA,https://www.instagram.com/reel/DQ_1nRPiIxg/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,6,ifonly.ai,C--Al6UA6GE,136M,136000000,If only 'home sweet home' meant living in a tiramisu house. Art/Prompts by @ifonly.ai & @sunt_mrr,https://www.instagram.com/reel/C--Al6UA6GE/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,7,videokrtoon,DVpJs62kVNI,13.9K,13900,Diseños de Casas Que Solo La IA Podría Crear,https://www.instagram.com/reel/DVpJs62kVNI/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,8,dreamespaceai,DUA_NZ7D18W,18.1K,18100,🏙️ Luxury meets AI imagination 🤖✨ Step into spaces that redefine the future of living 💎,https://www.instagram.com/reel/DUA_NZ7D18W/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,9,sohansahanigyn,DS-YA68k89x,277K,277000,AI Home Design Video Reaction 😮 | Smart House Ideas #shorts #homedesign #ai,https://www.instagram.com/reel/DS-YA68k89x/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,10,homemorph,DRwOVkBDl8n,997K,997000,From forgotten to fabulous! ✨ This incredible AI-powered house transformation is mind-blowing.,https://www.instagram.com/reel/DRwOVkBDl8n/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,11,buildrushdiy,DVqO8WFiar_,207K,207000,From an empty cave to a luxury dream home… would you live here? 🏔️ #cavehome #luxurybuild,https://www.instagram.com/reel/DVqO8WFiar_/,https://www.instagram.com/popular/ai-house-design/,r2_06
ai-house-design,12,sunt_mrr,DTkhih2DAEC,2.9M,2900000,A black villa shrouded in mist . . . . . . . . . . . . . . . . . . #midjourney #mansion,https://www.instagram.com/reel/DTkhih2DAEC/,https://www.instagram.com/popular/ai-house-design/,r2_06
future-home,1,lvrannx,DM3fWa6M8e9,3.3M,3300000,my future house🤍 @lvrannx #explore #explorepage #fyp #follow #اكسبلور,https://www.instagram.com/reel/DM3fWa6M8e9/,https://www.instagram.com/popular/future-home/,r2_07
future-home,2,interior_home_design1,DKKJ1woOWme,16.1K,16100,Cliffside Escape with Swinging Beds By: @luxquisit @interior_home_design1 #interiordesign,https://www.instagram.com/reel/DKKJ1woOWme/,https://www.instagram.com/popular/future-home/,r2_07
future-home,3,yourfantasyhomes,C5w-koYrT8J,313K,313000,which one is your new home ? • • • • • #dreamhome #aesthetic #vibes #dream #choose #fantasy,https://www.instagram.com/reel/C5w-koYrT8J/,https://www.instagram.com/popular/future-home/,r2_07
future-home,4,cozy.nook10,DSQGTIRCAz6,35.8K,35800,Would you live in a house like this ? Yes or No,https://www.instagram.com/reel/DSQGTIRCAz6/,https://www.instagram.com/popular/future-home/,r2_07
future-home,5,idw.design,DXUMhDfCcgb,22.3K,22300,"More than just a house this is what a family compound feels like. Designed for connection, privacy, and",https://www.instagram.com/reel/DXUMhDfCcgb/,https://www.instagram.com/popular/future-home/,r2_07
future-home,6,homebyxi,DVZ5DYpjSUB,838K,838000,The house we toured vs the home we created! Follow along to watch us build our dream home. #housetour,https://www.instagram.com/reel/DVZ5DYpjSUB/,https://www.instagram.com/popular/future-home/,r2_07
future-home,7,island.realtor,DQ_8444DvZ5,320K,320000,Who else needs a house like this by 2026 😍 𝐁𝐔𝐘 | 𝐑𝐄𝐍𝐓 | 𝐒𝐄𝐋𝐋 | 𝐈𝐍𝐕𝐄𝐒𝐓,https://www.instagram.com/reel/DQ_8444DvZ5/,https://www.instagram.com/popular/future-home/,r2_07
future-home,8,designxdani,DV-CtiaDrrN,1.7M,1700000,We built this home ourselves and had no idea what we were doing. And I share how we did it on my,https://www.instagram.com/reel/DV-CtiaDrrN/,https://www.instagram.com/popular/future-home/,r2_07
future-home,9,buildcraft.hq,DW6LdVcDGeh,9.2M,9200000,The Future of Architectural Excellence: A Masterpiece Unveiled. Experience the pinnacle of innovation where,https://www.instagram.com/reel/DW6LdVcDGeh/,https://www.instagram.com/popular/future-home/,r2_07
future-home,10,bonardiai,DVoK3U9COkr,"6,226",6226,From Empty Lot to Dream Home Watch how an empty lot transforms into a modern dream home — from foundation to,https://www.instagram.com/reel/DVoK3U9COkr/,https://www.instagram.com/popular/future-home/,r2_07
future-home,11,cozyroom_10,DW_j1ZGDOpm,13.5K,13500,Old Metal Box to Beautiful Home 🏡✨ | Satisfying AI Makeover#HomeMakeover #AIShorts #BeforeAfterHome,https://www.instagram.com/reel/DW_j1ZGDOpm/,https://www.instagram.com/popular/future-home/,r2_07
future-home,12,fortune.sketches,DRkKMTfjCc7,52K,52000,A small house for working parents.,https://www.instagram.com/reel/DRkKMTfjCc7/,https://www.instagram.com/popular/future-home/,r2_07
futuristic-home,1,luxurydreamhub,DVPdh3uk0XC,2M,2000000,Living in a world of blue hues and boundless luxury. ✨💎 Where high-tech design meets high-end comfort. 🌌🏙️,https://www.instagram.com/reel/DVPdh3uk0XC/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,2,harmosai,DOlpM39kbd5,752K,752000,"When the desert sky turns dark, the real show begins. ​This is where architecture becomes an experience. A glow",https://www.instagram.com/reel/DOlpM39kbd5/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,3,luxuryhouseview,DOExDYCiEYm,4.7M,4700000,ULTRA Luxury House Interior Design💎✨☄️ #luxuryhouseview #luxury #Home #miamistad #miamilife #miamivice #travel #fyp #high,https://www.instagram.com/reel/DOExDYCiEYm/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,4,luxuryhouseview,DVl4FLoiNZw,461K,461000,"Living in a masterpiece of light, space, and luxury💥💎✨. #LuxuryHome #ModernVilla #DreamHome #LuxuryLiving #interiordesig",https://www.instagram.com/reel/DVl4FLoiNZw/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,5,luxurysevenstars,C0uIf5hNcuv,21.4K,21400,Elegance and coziness. What an unreal atmosphere ❄️ @siyad_abdali with AI . . . . #atmosphere #winter #snow #relax #peace #cozy,https://www.instagram.com/reel/C0uIf5hNcuv/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,6,orcadesignec,DObqMvwDiJp,422K,422000,"A design created to transcend. Infinite Mansion redefines the living experience: modern lines, immersive lighting, and an arch",https://www.instagram.com/reel/DObqMvwDiJp/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,7,interior_home_design1,DLzbWRZuMf-,43.1K,43100,What are your thoughts about this design?🍃 by @zenform @interior_home_design1 #interiordesign #home #ai #house #aiart #archite,https://www.instagram.com/reel/DLzbWRZuMf-/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,8,dreamespaceai,DUA_NZ7D18W,18.1K,18100,🏙️ Luxury meets AI imagination 🤖✨ Step into spaces that redefine the future of living 💎 From modern penthouses to digital masterp,https://www.instagram.com/reel/DUA_NZ7D18W/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,9,luxurydreamhub,DSu0uzegdeM,241K,241000,"Defining modern luxury: where sleek architecture meets timeless elegance. 🌙✨ Your dream home, reimagined. 🏠💎 ​#modernarch",https://www.instagram.com/reel/DSu0uzegdeM/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,10,trillionaireestates,C1NDDnuJ1xR,138K,138000,An A.I. generated interior inspired by the beautiful winter season style! Thoughts on this concept? ➖➖➖➖➖➖➖➖➖➖➖➖➖,https://www.instagram.com/reel/C1NDDnuJ1xR/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,11,urban_lifestyle_lab,DR-2WFuidU2,13.6K,13600,"Proof that imagination has no limits,",https://www.instagram.com/reel/DR-2WFuidU2/,https://www.instagram.com/popular/futuristic-home/,r2_07
futuristic-home,12,urban_lifestyle_lab,DPZ9k9SjLjL,320K,320000,"this isn't architecture… it's the future of luxury living, 💎🌊🏎️ ///Concept and copyright ownership: @urban_lifestyle_lab #luxu",https://www.instagram.com/reel/DPZ9k9SjLjL/,https://www.instagram.com/popular/futuristic-home/,r2_07
luxury-kitchen-design,1,petersoncabinetworks,DAGRW5NPUo1,2.7M,2700000,"We love the final result of this elegant, modern kitchen. We used high gloss Lux",https://www.instagram.com/reel/DAGRW5NPUo1/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,2,luxuryproperttyy,DFfT9plNgm5,893K,893000,📤📌📌😍♥️✨ Elevate your home with a luxury kitchen that blends style and functio,https://www.instagram.com/reel/DFfT9plNgm5/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,3,roomify.design,DWSPe8LjTqx,842K,842000,This kitchen just made the whole house feel expensive… ✨ The mix of warm wood,https://www.instagram.com/reel/DWSPe8LjTqx/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,4,imaginetheinterior,DT4_ZQoEjLv,310K,310000,"Subtle tones, smart design, and effortless elegance. A kitchen that looks as goo",https://www.instagram.com/reel/DT4_ZQoEjLv/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,5,amarilymccray520,DGGxmZtSmhs,14.8K,14800,✨ The Ultimate Luxury Kitchen ✨ This stunning modern kitchen is designed for el,https://www.instagram.com/reel/DGGxmZtSmhs/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,6,base9studio,DRchF00jKnN,445K,445000,"A kitchen that stands as the purest expression of modern luxury."" Every element",https://www.instagram.com/reel/DRchF00jKnN/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,7,goldconconstruction,DTLteEoE2Z5,1M,1000000,Dream kitchen goals 🏡 This is the standard. #DreamKitchenGoals #LuxuryKitchen,https://www.instagram.com/reel/DTLteEoE2Z5/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,8,arteo_luxury,DJmNepYoPQm,798K,798000,A kitchen from lores! Elegance Begins With Purpose This Kitchen is a tale of ti,https://www.instagram.com/reel/DJmNepYoPQm/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,9,avenue_home_decor,DNF1aQjSJf9,141K,141000,Luxury Kitchen Design 😍 #instagood #homesweethome #decoration #home #homedec,https://www.instagram.com/reel/DNF1aQjSJf9/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,10,decorworld_interiorsolution,DHQl-4tRCWP,47.3K,47300,A ultra premium Kitchen design #kitchendecor #kitchendesign #kitcheninspo #kitch,https://www.instagram.com/reel/DHQl-4tRCWP/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,11,luxurydreamhub,DOHJ3rMgVna,8.2M,8200000,"Kitchen goals! ✨ This stunning, crystal-like island is a true work of art, blend",https://www.instagram.com/reel/DOHJ3rMgVna/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-kitchen-design,12,deirdres_design,DXSJiT9kTKh,21.9K,21900,What do you think of this kitchen design? Via @deirdres_design,https://www.instagram.com/reel/DXSJiT9kTKh/,https://www.instagram.com/popular/luxury-kitchen-design/,r2_07
luxury-living-room-design,1,arteo_luxury,DHdynV8tEzO,93.1K,93100,"A golden living! Luxury is a feeling. This living room is the perfect harmony of opulence and serenity, where every curve and texture speaks of refine",https://www.instagram.com/reel/DHdynV8tEzO/,https://www.instagram.com/popular/luxury-living-room-design/,r2_07
luxury-living-room-design,2,eliemoussa_creative_design,DRxG60ZCCMe,675K,675000,Unwind and relax in the embrace of our living room sanctuary… #design #instagram #art #lounge #mood #renderlovers #instadesign #colors #living#render,https://www.instagram.com/reel/DRxG60ZCCMe/,https://www.instagram.com/popular/luxury-living-room-design/,r2_07
luxury-living-room-design,3,lifetime_interior_design,DMi17mcsosb,46.4K,46400,A living room made for quiet luxury. ✨ This AI-designed space combines timeless elegance with modern sophistication — where comfort meets curated styl,https://www.instagram.com/reel/DMi17mcsosb/,https://www.instagram.com/popular/luxury-living-room-design/,r2_07
luxury-living-room-design,4,deirdres_design,DXrG2Evjn78,30.2K,30200,Luxury design via @theluxliving_official,https://www.instagram.com/reel/DXrG2Evjn78/,https://www.instagram.com/popular/luxury-living-room-design/,r2_07
