shortcode,url,handle,posted_at_utc,is_new,seen_last_week,age_days,views,metric,topic_index,topic_pct,in_top_quartile,followers,followers_source,vpf,tier,likes,comments,likes_per_view,n_topics,topics,topic_group,kw_room,kw_style,kw_setting,kw_combo,hook,hook_source,hook_h,ai_disclosed_kw,caption_first_line,code_room,code_style,code_hook,code_production,code_realism
DKZqtdnNMBk,https://www.instagram.com/reel/DKZqtdnNMBk/,interior_home_design1,2025-06-02T14:02:51.943000+00:00,False,,479.4,15700,views,0.0391,0.1667,False,688000,embed_reel,0.0228,1_NORMAL,598,9,0.0381,1,futuristic-house,future_arch,whole_home,futuristic,mountain_snow,futuristic × whole_home,aspirational,code,descriptive,True,Majestic White Mansion Above the Mountains By: @luxquisit @interior_home_design1 #ai #house #home #interiordesign,whole_home,classical,aspirational,ai_generated,stylized_dreamy
DUJA4FvjbzA,https://www.instagram.com/reel/DUJA4FvjbzA/,unikoncept,2026-01-30T16:03:24.472000+00:00,False,,237.3,10500,views,0.0389,0.1667,False,8000,embed_reel,1.3125,2_GOOD,,,,1,indoor-pool,pool,bathroom,other,none,other × bathroom,question,code,question,False,"🤷🏻‍♀️Curious: If you were building a home from scratch, what's your must-have feature?",pool,modern_luxury,question,real_footage,real_existing
DO5EogICtLV,https://www.instagram.com/reel/DO5EogICtLV/,houses_stars_,2025-09-22T04:51:24.777000+00:00,False,,367.8,67900,views,0.0388,0.1667,False,827000,embed_reel,0.0821,1_NORMAL,1099,,0.0162,1,luxury-house,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,promotional,code,promotional,False,✅ 4 Kanal Fully Furnished Luxury House (With Basement) – For Sale A stunning 4 Kanal luxury mansion,whole_home,modern_luxury,promotional,real_footage,real_existing
DYmID1iI9cu,https://www.instagram.com/reel/DYmID1iI9cu/,_lightshift,2026-05-21T09:29:43.837000+00:00,False,,126.6,1544,views,0.0384,0.0833,False,14000,embed_reel,0.1103,1_NORMAL,42,,0.0272,1,desert-house,unusual_home,whole_home,other,desert,other × whole_home,descriptive,code,descriptive,False,A concept for a little getaway in the remote Namibian desert for some amazing stargazing.,whole_home,biophilic,descriptive,ai_generated,stylized_dreamy
DVHZYaHDtWk,https://www.instagram.com/reel/DVHZYaHDtWk/,tinylivingdesignsi,2026-02-23T21:30:26.919000+00:00,False,,213.1,25300,views,0.0375,0.1667,False,298000,embed_reel,0.0849,1_NORMAL,314,,0.0124,1,luxury-pool,pool,pool,futuristic,none,futuristic × pool,descriptive,code,descriptive,False,Watch an ultra-realistic cinematic timelapse of a futuristic alien-inspired swimming pool being,pool,futuristic,descriptive,ai_generated,stylized_dreamy
DW_hK0VEiM_,https://www.instagram.com/reel/DW_hK0VEiM_/,aadh.___,2026-04-11T13:07:21.731000+00:00,False,,166.5,8429,views,0.0354,0.0833,False,2000,embed_reel,4.2145,3_VERY_GOOD,53,,0.0063,1,tropical-house-architecture-styles,architecture,whole_home,tropical,none,tropical × whole_home,aspirational,code,location,False,Designing calm within nature 🌿 Modern tropical Kerala home 🏠 Architecture | Visualization | Kerala 📍Crafting homes that,whole_home,tropical,aspirational,ai_generated,aspirational_realistic
DTf7ZD1CVPR,https://www.instagram.com/reel/DTf7ZD1CVPR/,mrsbarbarankansah,2026-01-14T17:06:37.123000+00:00,False,,253.3,21700,views,0.035,0.25,False,21000,embed_reel,1.0333,2_GOOD,851,533,0.0392,1,bathroom-design,room_generic,bathroom,other,none,other × bathroom,descriptive,code,descriptive,False,Small Bathroom Transformation Reveal!,bathroom,modern_luxury,descriptive,real_footage,real_existing
DIc6BUUhIS5,https://www.instagram.com/reel/DIc6BUUhIS5/,cozyroom_10,2025-04-15T03:11:34.914000+00:00,False,,527.9,19000,views,0.0338,0.1667,False,188000,embed_reel,0.1011,1_NORMAL,483,,0.0254,1,rain-cozy,cozy_ambience,other,cozy_rustic,rain,cozy_rustic × other,descriptive,code,descriptive,False,"""Cozy Room on a Rainy Day with Ambient Lighting & Natural Rain Sounds | Relax, Read, or Sleep""",bedroom,cozy_rustic,descriptive,ai_generated,stylized_dreamy
DTVZ-VuAbrX,https://www.instagram.com/reel/DTVZ-VuAbrX/,propertypromohali,2026-01-10T15:02:12.405000+00:00,False,,257.4,76400,views,0.0332,0.1667,False,15000,embed_reel,5.0933,4_VIRAL,,6,,1,dream-home,luxury_home,whole_home,other,none,other × whole_home,aspirational,code,aspirational,False,Dream Home ❤️ .,whole_home,modern_luxury,aspirational,real_footage,real_existing
DTrPkISihJW,https://www.instagram.com/reel/DTrPkISihJW/,illaura1,2026-01-19T02:34:32.318000+00:00,False,,248.9,14900,views,0.0322,0.0833,False,65000,embed_reel,0.2292,1_NORMAL,648,18,0.0435,1,luxury-cabin,unusual_home,whole_home,cozy_rustic,none,cozy_rustic × whole_home,descriptive,code,descriptive,False,A Classic Log Cabin Where Warmth Lives in Every Beam.,whole_home,cozy_rustic,descriptive,ai_generated,aspirational_realistic
DE8qogQCM4G,https://www.instagram.com/reel/DE8qogQCM4G/,cabinvision,2025-01-18T01:07:14.553000+00:00,False,,615.0,27900,views,0.0314,0.0833,False,190000,embed_reel,0.1468,1_NORMAL,474,,0.017,1,overwater-villa,hotel_resort,whole_home,modern_luxury,ocean_beach,modern_luxury × whole_home,aspirational,code,location,False,"Get to live the most luxurious experience ever only in yhe Maldives with @terplanet 🏝️😍 ✨The Maldives epitomizes luxury,",whole_home,tropical,aspirational,real_footage,real_existing
DMh59rioj8w,https://www.instagram.com/reel/DMh59rioj8w/,mauquani__interiors,2025-07-25T11:52:51.870000+00:00,False,,426.5,12200,views,0.031,0.1667,False,6000,embed_reel,2.0333,3_VERY_GOOD,,22,,1,luxury-living-room-design,luxury_room,living_room,modern_luxury,none,modern_luxury × living_room,descriptive,code,aspirational,False,We Designed this living room with a touch of class and timeless design.,living_room,modern_luxury,descriptive,real_footage,real_existing
DZONYuIzMYj,https://www.instagram.com/reel/DZONYuIzMYj/,rraj.kumaryadav,2026-06-05T23:05:53.642000+00:00,False,,111.0,15800,views,0.0281,0.0833,False,724,embed_reel,21.8232,5_EXTREME_OUTLIER,385,,0.0244,1,rain-cozy,cozy_ambience,bedroom,cozy_rustic,rain,cozy_rustic × bedroom,descriptive,code,descriptive,False,🏕 Cozy Bedroom Rain Sounds । 8 house sleep #heavyrain #cozy #rainsounds❤️ #rainyday #asmr,bedroom,cozy_rustic,descriptive,ai_generated,stylized_dreamy
DTQd2BGCO7a,https://www.instagram.com/reel/DTQd2BGCO7a/,mipropertiespk,2026-01-08T16:59:49.221000+00:00,False,,259.3,9527,views,0.0274,0.1667,False,24000,embed_reel,0.397,1_NORMAL,150,,0.0157,1,luxury-bedroom,luxury_room,bedroom,modern_luxury,none,modern_luxury × bedroom,descriptive,code,descriptive,False,Bedrooms luxury designs #house #property #realestate #interiordesign #modernhomes #luxury #exp,bedroom,dark_luxury,descriptive,real_footage,real_existing
DcJACnaq3l5,https://www.instagram.com/reel/DcJACnaq3l5/,1.59818,2026-08-17T12:07:15.598000+00:00,False,,38.5,7649,views,0.0264,0.1667,False,4000,embed_reel,1.9123,2_GOOD,376,,0.0492,1,futuristic-interior,future_arch,other,futuristic,none,futuristic × other,instructional,code,descriptive,False,穿越時空的太空艙！一秒看懂「復古未來主義」🪐✨ 以前的人想像的未來，原來這麼浪漫！ 打破懷舊與科技的界線，復古未來主義,other,other,instructional,unclear,aspirational_realistic
DJTsUfrMQgB,https://www.instagram.com/reel/DJTsUfrMQgB/,katevera.creative,2025-05-06T09:50:05.743000+00:00,False,,506.6,44600,views,0.0259,0.3333,False,65000,embed_reel,0.6862,2_GOOD,634,512,0.0142,1,ai-interior-design,ai,other,other,none,other × other,promotional,code,question,False,👉 Want to learn how?,living_room,biophilic,promotional,ai_generated,aspirational_realistic
C9zjeWspVd6,https://www.instagram.com/reel/C9zjeWspVd6/,digitaldesign.lab,2024-07-24T12:31:45.970000+00:00,False,,792.5,38100,views,0.0206,0.3333,False,164000,embed_reel,0.2323,1_NORMAL,1156,28,0.0303,1,infinity-pools,pool,pool,other,mountain_snow,other × pool,descriptive,code,descriptive,True,Infinity pool amidst Desert mountain .,pool,other,descriptive,ai_generated,stylized_dreamy
DYoZa32Si3T,https://www.instagram.com/reel/DYoZa32Si3T/,linecraft_in,2026-05-22T06:39:54.309000+00:00,False,,125.7,12600,views,0.0203,0.1667,False,3000,embed_reel,4.2,3_VERY_GOOD,63,,0.005,1,bathroom-design,room_generic,bathroom,modern_luxury,none,modern_luxury × bathroom,aspirational,code,descriptive,False,"Your bathroom should feel like a luxury spa, not just a utility space ✨🚿 These 5 bathroom must-haves are trending in 202",bathroom,modern_luxury,aspirational,ai_generated,aspirational_realistic
DU_TlESjCav,https://www.instagram.com/reel/DU_TlESjCav/,dreamvibes_9,2026-02-20T18:05:49.438000+00:00,False,,216.2,12700,views,0.0193,0.0833,False,18000,embed_reel,0.7056,2_GOOD,889,83,0.07,1,dream-bedroom,luxury_room,bedroom,other,none,other × bedroom,choice,code,choice,False,Choose your dream bedroom #chill #relaxing,other,other,choice,real_footage,real_existing
DFIVxyvukb1,https://www.instagram.com/reel/DFIVxyvukb1/,interior_home_design1,2025-01-22T13:55:53.784000+00:00,False,,610.4,32900,views,0.0191,0.25,False,688000,embed_reel,0.0478,1_NORMAL,1211,18,0.0368,1,ai-interior-design,ai,other,cozy_rustic,mountain_snow,cozy_rustic × other,aspirational,code,descriptive,False,"Snowfall meets winter wonder – snow outside, warmth inside By: @cozyzen.ai @interior_home_design1",living_room,scandinavian,aspirational,ai_generated,stylized_dreamy
DOkAk0DCK8j,https://www.instagram.com/reel/DOkAk0DCK8j/,luxuryhouseview,2025-09-14T00:31:54.335000+00:00,False,,376.0,43000,views,0.0187,0.0833,False,389000,embed_reel,0.1105,1_NORMAL,1354,14,0.0315,1,dream-home,luxury_home,whole_home,cozy_rustic,none,cozy_rustic × whole_home,descriptive,code,aspirational,False,Cozy home 🏡 #cozyathome #nature #LuxuryHome #DreamInterior #RoyalLook #interiorgoals,living_room,dark_luxury,descriptive,ai_generated,stylized_dreamy
DICZQ9Xxbt-,https://www.instagram.com/reel/DICZQ9Xxbt-/,mestre.das.piscinas,2025-04-04T20:05:06.312000+00:00,False,,538.2,32200,views,0.0174,0.25,False,477000,embed_reel,0.0675,1_NORMAL,513,,0.0159,1,infinity-pools,pool,pool,other,none,other × pool,question,code,question,False,Como funciona a borda infinita de uma piscina?,pool,minimalist,question,real_footage,real_existing
DSVj51WDj7w,https://www.instagram.com/reel/DSVj51WDj7w/,alghaniinteriorsfurnishers1341,2025-12-16T19:57:34.725000+00:00,False,,282.2,6848,views,0.0174,0.0833,False,2000,embed_reel,3.424,3_VERY_GOOD,44,,0.0064,1,luxury-living-room-design,luxury_room,living_room,modern_luxury,none,modern_luxury × living_room,aspirational,code,aspirational,False,Design That Speaks Luxury A fully-interiored drawing room crafted to elevate everyday living.,living_room,modern_luxury,aspirational,real_footage,real_existing
DUw8dHFEm78,https://www.instagram.com/reel/DUw8dHFEm78/,riyansyax,2026-02-15T04:14:23.587000+00:00,False,,221.8,9444,views,0.0172,0.0833,False,16000,embed_reel,0.5903,2_GOOD,70,,0.0074,1,ai-generated-house,ai,whole_home,minimalist,none,minimalist × whole_home,curiosity,code,descriptive,False,"Dari tanah kosong, jadi rumah modern minimalis dalam hitungan detik.",whole_home,modern_luxury,curiosity,ai_generated,aspirational_realistic
DXhkssgDQWf,https://www.instagram.com/reel/DXhkssgDQWf/,imtiazsahib33,2026-04-24T18:32:22.809000+00:00,False,,153.2,17600,views,0.0159,0.25,False,120000,embed_reel,0.1467,1_NORMAL,151,,0.0086,1,underground-house,unusual_home,whole_home,other,rain,other × whole_home,curiosity,code,curiosity,False,Secret Underground Room Reveal!,other,other,curiosity,unclear,aspirational_realistic
DH0tlhWsXNM,https://www.instagram.com/reel/DH0tlhWsXNM/,hometrendyhome,2025-03-30T12:33:18.470000+00:00,False,,543.5,14500,views,0.0155,0.0833,False,19000,embed_reel,0.7632,2_GOOD,353,,0.0243,1,bedroom-design,room_generic,bedroom,cozy_rustic,none,cozy_rustic × bedroom,curiosity,code,question,False,What not to miss if you love cozy elegance 👆- this modern bedroom by @ell.glamhome with gorgeous violet hues is the ulti,bedroom,other,curiosity,real_footage,real_existing
DUpuc-cAEIG,https://www.instagram.com/reel/DUpuc-cAEIG/,iconeraofficial,2026-02-12T08:57:21.425000+00:00,False,,224.6,15900,views,0.0143,0.1667,False,44000,embed_reel,0.3614,1_NORMAL,446,,0.0281,1,underground-house,unusual_home,whole_home,other,none,other × whole_home,descriptive,code,descriptive,True,From Soil to Shelter | Real Underground Mini House Build #ai #house #craft,other,biophilic,descriptive,ai_generated,aspirational_realistic
DSjPwbDkxfV,https://www.instagram.com/reel/DSjPwbDkxfV/,luxury_lifestylers,2025-12-22T03:30:53.920000+00:00,False,,276.9,4527,views,0.013,0.0833,False,2000,embed_reel,2.2635,3_VERY_GOOD,111,,0.0245,1,luxury-bedroom,luxury_room,bedroom,modern_luxury,none,modern_luxury × bedroom,descriptive,code,descriptive,False,Luxury Master Bedroom ✨.,bedroom,modern_luxury,descriptive,ai_generated,stylized_dreamy
DFPmJLjymcv,https://www.instagram.com/reel/DFPmJLjymcv/,perfect_decorss,2025-01-25T09:33:35.008000+00:00,False,,607.6,14300,views,0.0128,0.0833,False,83000,embed_reel,0.1723,1_NORMAL,534,,0.0373,1,dream-bedrooms,luxury_room,bedroom,modern_luxury,none,modern_luxury × bedroom,aspirational,code,aspirational,False,Dreams bedrooms...,bedroom,other,aspirational,ai_generated,stylized_dreamy
DXqWPk1CcXU,https://www.instagram.com/reel/DXqWPk1CcXU/,aiplacesonearth,2026-04-28T04:19:14.115000+00:00,False,,149.8,226,views,0.0123,0.1667,False,32,embed_reel,7.0625,4_VIRAL,2,,0.0088,1,cliff-house,unusual_home,whole_home,other,cliff,other × whole_home,curiosity,code,descriptive,False,When humans turn cliffs into homes,other,other,curiosity,ai_generated,fantasy_impossible
DQE0knck4Jj,https://www.instagram.com/reel/DQE0knck4Jj/,airoomdesign,2025-10-21T14:53:21.170000+00:00,False,,338.4,11900,views,0.0121,0.25,False,4000,embed_reel,2.975,3_VERY_GOOD,39,,0.0033,1,ai-home-design,ai,whole_home,other,none,other × whole_home,money,code,money,False,I designed this entire room for $0 and I'm going to tell you exactly how 👀💰,living_room,scandinavian,money,ai_generated,aspirational_realistic
DWkhxVrD6V9,https://www.instagram.com/reel/DWkhxVrD6V9/,poolicons,2026-04-01T01:33:07.631000+00:00,False,,176.9,8076,views,0.012,0.0833,False,37000,embed_reel,0.2183,1_NORMAL,214,5,0.0265,1,luxury-pool,pool,pool,modern_luxury,none,modern_luxury × pool,descriptive,code,descriptive,False,Night time beauty 🔥 #pool #pools #home #nighthome #luxuryhomes,pool,modern_luxury,descriptive,real_footage,real_existing
DZVq08EJrFK,https://www.instagram.com/reel/DZVq08EJrFK/,travelwithdalt,2026-06-08T20:37:50.177000+00:00,False,,108.1,18200,views,0.0114,0.0833,False,834000,embed_reel,0.0218,1_NORMAL,531,37,0.0292,1,treehouse-hotel,hotel_resort,whole_home,other,forest,other × whole_home,aspirational,code,descriptive,False,Send this to who you'd stay here with 🌲 🛌 🏡 @treehousepoint #bucketlisttravel #uniquestays #travel,whole_home,cozy_rustic,aspirational,real_footage,real_existing
CnM4ChOjeZ5,https://www.instagram.com/reel/CnM4ChOjeZ5/,archute,2023-01-09T16:30:24.886000+00:00,False,,1354.3,2115,views,0.0113,0.1818,False,11000,embed_reel,0.1923,1_NORMAL,60,,0.0284,1,waterfall-house,fantasy_dream,whole_home,other,lake_river,other × whole_home,question,code,question,False,Could you imagine living in a waterfall house?,whole_home,biophilic,question,real_footage,real_existing
DWub2ZtjbVO,https://www.instagram.com/reel/DWub2ZtjbVO/,homesketchai,2026-04-04T21:53:47.700000+00:00,False,,173.1,10600,views,0.0108,0.1667,False,1000,embed_reel,10.6,4_VIRAL,49,6,0.0046,1,ai-home-design,ai,whole_home,other,none,other × whole_home,curiosity,code,descriptive,False,"🏠 Decorating my first apartment using AI… and honestly, I'm never going back to the old way!",other,other,curiosity,real_footage,real_existing
DOL-yHViGVY,https://www.instagram.com/reel/DOL-yHViGVY/,aifordesigners.online,2025-09-04T16:34:28.356000+00:00,False,,385.3,17200,views,0.01,0.1667,False,147000,embed_reel,0.117,1_NORMAL,823,50,0.0478,1,ai-interior-design,ai,other,other,none,other × other,descriptive,code,descriptive,False,"White, stones, and whispers.",other,mediterranean,descriptive,ai_generated,aspirational_realistic
DJhEk3xKiUM,https://www.instagram.com/reel/DJhEk3xKiUM/,allthingshomestyle,2025-05-11T14:32:10.427000+00:00,False,,501.4,2415,views,0.0089,0.0833,False,11000,embed_reel,0.2195,1_NORMAL,,,,1,indoor-pool,pool,pool,other,none,other × pool,descriptive,code,descriptive,False,Disappearing indoor pool 🏊.,pool,modern_luxury,descriptive,real_footage,real_existing
DUWDQyQDGig,https://www.instagram.com/reel/DUWDQyQDGig/,aliiezle,2026-02-04T17:34:22.969000+00:00,False,,232.3,5376,views,0.0076,0.0833,False,18000,embed_reel,0.2987,1_NORMAL,241,,0.0448,1,dream-closet,luxury_room,closet,other,none,other × closet,aspirational,code,aspirational,False,literally a dream ✨ • • • #dreamcloset #bigcloset #bigwardrobe #wardrobe,closet,modern_luxury,aspirational,real_footage,real_existing
DLIoCS4NnOA,https://www.instagram.com/reel/DLIoCS4NnOA/,studio_collective,2025-06-20T19:43:48.041000+00:00,False,,461.2,1773,views,0.0061,0.0833,False,10000,embed_reel,0.1773,1_NORMAL,84,,0.0474,1,futuristic-interior,future_arch,other,futuristic,none,futuristic × other,descriptive,code,descriptive,False,Elevator design for @virginhotelslv designed by us and @tishkbarzanji provided 3 unique pieces of artwork for the backli,other,other,descriptive,real_footage,real_existing
DBZX__hhcX-,https://www.instagram.com/reel/DBZX__hhcX-/,perfect_decorss,2024-10-21T18:36:49.436000+00:00,False,,703.2,20100,views,0.0057,0.1667,False,83000,embed_reel,0.2422,1_NORMAL,570,,0.0284,1,dream-room,fantasy_dream,other,other,none,other × other,aspirational,code,aspirational,False,Dreams rooms...,bedroom,futuristic,aspirational,ai_generated,stylized_dreamy
DX1LNU1I5f0,https://www.instagram.com/reel/DX1LNU1I5f0/,whispersofnature27,2026-05-02T09:14:27.267000+00:00,False,,145.6,102,views,0.0056,0.0833,False,102,embed_reel,1.0,2_GOOD,4,,0.0392,1,cliff-house,unusual_home,whole_home,other,cliff,other × whole_home,pov,code,pov,False,POV: You found the secret level of paradise and forgot to tell anyone.,whole_home,mediterranean,pov,ai_generated,stylized_dreamy
DB4bqAzI9LB,https://www.instagram.com/reel/DB4bqAzI9LB/,hazel._finds,2024-11-02T20:05:13.919000+00:00,False,,691.2,19000,views,0.0054,0.0833,False,59000,embed_reel,0.322,1_NORMAL,942,16,0.0496,1,dream-room,fantasy_dream,other,cozy_rustic,none,cozy_rustic × other,descriptive,code,descriptive,False,"I just revamped my room with a few cozy pieces, and I'm obsessed with the new vibe!💗 Here's what I added:",bedroom,other,descriptive,real_footage,real_existing
